V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,class
30.0,housemaid,single,tertiary,no,868.0,no,no,cellular,7.0,aug,387.0,2.0,-1.0,0.0,unknown,1
48.0,blue-collar,married,secondary,no,480.0,yes,no,cellular,15.0,may,830.0,1.0,352.0,2.0,failure,0
51.0,blue-collar,married,unknown,no,1883.0,yes,no,unknown,5.0,may,57.0,1.0,-1.0,0.0,unknown,1
34.0,management,married,tertiary,no,606.0,no,no,cellular,20.0,apr,97.0,1.0,-1.0,0.0,unknown,0
35.0,blue-collar,married,secondary,no,603.0,yes,no,cellular,17.0,apr,474.0,2.0,-1.0,0.0,unknown,1
49.0,management,single,primary,no,548.0,no,no,telephone,31.0,jul,115.0,6.0,-1.0,0.0,unknown,1
36.0,unemployed,married,secondary,no,-872.0,yes,yes,cellular,20.0,nov,153.0,1.0,183.0,1.0,failure,1
37.0,blue-collar,divorced,secondary,no,33.0,yes,no,cellular,20.0,nov,106.0,2.0,167.0,1.0,failure,1
37.0,management,married,tertiary,no,1689.0,yes,no,unknown,29.0,may,645.0,2.0,-1.0,0.0,unknown,1
49.0,blue-collar,married,primary,no,902.0,no,no,unknown,9.0,jun,210.0,2.0,-1.0,0.0,unknown,1
44.0,services,divorced,secondary,no,0.0,yes,yes,unknown,13.0,may,97.0,1.0,-1.0,0.0,unknown,1
40.0,student,married,secondary,no,260.0,no,no,cellular,19.0,nov,52.0,1.0,152.0,6.0,failure,1
57.0,technician,married,secondary,no,589.0,yes,no,cellular,2.0,feb,223.0,1.0,76.0,4.0,failure,1
39.0,technician,married,secondary,no,626.0,yes,no,cellular,11.0,may,126.0,2.0,-1.0,0.0,unknown,1
38.0,services,married,secondary,no,0.0,no,yes,cellular,16.0,jul,1473.0,6.0,-1.0,0.0,unknown,1
51.0,blue-collar,divorced,secondary,no,78.0,yes,no,unknown,27.0,may,723.0,2.0,-1.0,0.0,unknown,1
27.0,blue-collar,single,secondary,no,3792.0,no,no,cellular,22.0,apr,279.0,2.0,-1.0,0.0,unknown,0
38.0,blue-collar,single,tertiary,no,14058.0,no,no,telephone,17.0,jul,293.0,20.0,-1.0,0.0,unknown,1
30.0,technician,single,secondary,no,-522.0,yes,yes,cellular,5.0,may,670.0,2.0,286.0,6.0,failure,0
36.0,student,single,unknown,no,386.0,no,no,unknown,18.0,jun,359.0,2.0,-1.0,0.0,unknown,1
37.0,unemployed,married,secondary,no,1978.0,no,no,cellular,9.0,sep,404.0,1.0,182.0,1.0,success,0
53.0,admin.,married,secondary,no,459.0,no,no,cellular,14.0,oct,317.0,6.0,192.0,1.0,success,1
38.0,unemployed,married,tertiary,no,2812.0,yes,no,cellular,30.0,apr,830.0,1.0,-1.0,0.0,unknown,0
48.0,management,married,tertiary,no,5057.0,no,yes,cellular,19.0,nov,37.0,1.0,-1.0,0.0,unknown,1
26.0,housemaid,married,secondary,no,-759.0,yes,no,cellular,11.0,jul,191.0,1.0,-1.0,0.0,unknown,1
33.0,blue-collar,single,secondary,no,-416.0,yes,no,unknown,16.0,may,767.0,2.0,-1.0,0.0,unknown,0
47.0,technician,married,unknown,no,2106.0,yes,no,unknown,6.0,may,168.0,1.0,-1.0,0.0,unknown,1
45.0,management,divorced,tertiary,no,220.0,yes,no,unknown,18.0,jun,89.0,4.0,-1.0,0.0,unknown,1
32.0,blue-collar,divorced,secondary,no,0.0,yes,no,unknown,2.0,jun,746.0,2.0,-1.0,0.0,unknown,1
69.0,retired,married,unknown,no,426.0,no,no,telephone,9.0,mar,225.0,1.0,90.0,1.0,success,0
65.0,unknown,married,unknown,no,4717.0,no,no,telephone,6.0,aug,256.0,1.0,-1.0,0.0,unknown,0
37.0,blue-collar,married,secondary,no,395.0,yes,no,unknown,6.0,may,219.0,2.0,-1.0,0.0,unknown,1
45.0,blue-collar,divorced,primary,no,0.0,yes,no,cellular,21.0,jul,211.0,2.0,-1.0,0.0,unknown,1
36.0,blue-collar,married,secondary,no,-206.0,yes,no,unknown,8.0,may,177.0,2.0,-1.0,0.0,unknown,1
62.0,self-employed,divorced,tertiary,no,6.0,yes,no,cellular,13.0,oct,216.0,1.0,183.0,4.0,success,0
37.0,management,married,tertiary,no,4039.0,no,yes,cellular,25.0,jul,106.0,2.0,-1.0,0.0,unknown,1
39.0,services,divorced,secondary,no,687.0,yes,no,cellular,9.0,jul,869.0,1.0,-1.0,0.0,unknown,0
38.0,technician,single,secondary,no,-242.0,yes,no,cellular,18.0,may,1173.0,3.0,278.0,6.0,success,0
31.0,management,married,tertiary,no,582.0,yes,no,cellular,15.0,jul,58.0,2.0,-1.0,0.0,unknown,1
58.0,blue-collar,divorced,primary,no,8218.0,yes,no,cellular,31.0,jul,124.0,10.0,-1.0,0.0,unknown,1
44.0,management,single,tertiary,no,1424.0,yes,no,cellular,8.0,aug,201.0,2.0,-1.0,0.0,unknown,1
31.0,blue-collar,married,secondary,no,92.0,yes,no,unknown,16.0,may,688.0,1.0,-1.0,0.0,unknown,0
33.0,technician,single,secondary,no,2085.0,no,no,cellular,9.0,feb,501.0,2.0,-1.0,0.0,unknown,0
36.0,technician,single,tertiary,no,197.0,no,no,cellular,30.0,apr,260.0,1.0,-1.0,0.0,unknown,0
31.0,technician,single,secondary,no,2305.0,no,no,cellular,4.0,aug,139.0,1.0,-1.0,0.0,unknown,1
45.0,admin.,married,secondary,no,-547.0,yes,no,unknown,3.0,jun,214.0,2.0,-1.0,0.0,unknown,1
30.0,technician,single,tertiary,no,411.0,no,no,cellular,21.0,apr,142.0,1.0,-1.0,0.0,unknown,1
34.0,blue-collar,married,secondary,no,584.0,yes,no,cellular,18.0,jul,154.0,2.0,-1.0,0.0,unknown,1
34.0,management,married,tertiary,no,997.0,yes,yes,cellular,21.0,nov,81.0,1.0,-1.0,0.0,unknown,1
39.0,admin.,divorced,secondary,no,83.0,yes,no,cellular,30.0,jul,69.0,6.0,-1.0,0.0,unknown,1
41.0,management,married,tertiary,no,6563.0,no,no,cellular,27.0,aug,136.0,8.0,-1.0,0.0,unknown,1
32.0,services,single,secondary,no,0.0,yes,no,cellular,31.0,jul,99.0,13.0,-1.0,0.0,unknown,1
32.0,management,single,tertiary,no,0.0,no,no,cellular,21.0,nov,9.0,6.0,-1.0,0.0,unknown,1
36.0,blue-collar,married,primary,no,398.0,yes,no,unknown,12.0,jun,278.0,1.0,-1.0,0.0,unknown,1
35.0,admin.,married,tertiary,no,1145.0,yes,no,cellular,2.0,feb,82.0,2.0,-1.0,0.0,unknown,1
32.0,management,single,tertiary,no,2.0,yes,no,cellular,11.0,sep,100.0,2.0,-1.0,0.0,unknown,0
33.0,management,single,tertiary,no,201.0,yes,no,cellular,19.0,nov,171.0,1.0,183.0,1.0,failure,1
49.0,entrepreneur,married,primary,no,563.0,no,no,unknown,19.0,jun,84.0,1.0,-1.0,0.0,unknown,1
35.0,management,married,tertiary,no,3161.0,no,no,cellular,8.0,aug,433.0,2.0,-1.0,0.0,unknown,1
31.0,technician,married,secondary,no,0.0,no,yes,cellular,15.0,jul,624.0,6.0,-1.0,0.0,unknown,1
42.0,management,married,secondary,no,1331.0,no,no,cellular,23.0,jul,698.0,2.0,-1.0,0.0,unknown,1
34.0,housemaid,married,primary,no,2929.0,no,no,cellular,14.0,aug,518.0,2.0,-1.0,0.0,unknown,0
32.0,services,married,secondary,yes,-220.0,yes,yes,cellular,25.0,jul,123.0,2.0,-1.0,0.0,unknown,1
29.0,management,single,tertiary,no,5980.0,yes,no,unknown,28.0,may,317.0,1.0,-1.0,0.0,unknown,1
32.0,services,single,secondary,no,48.0,yes,no,cellular,20.0,apr,8.0,3.0,-1.0,0.0,unknown,1
50.0,housemaid,single,unknown,no,0.0,no,no,telephone,28.0,jul,118.0,8.0,-1.0,0.0,unknown,1
58.0,retired,married,secondary,no,3382.0,no,yes,cellular,28.0,may,294.0,2.0,309.0,2.0,failure,1
59.0,technician,married,secondary,no,2308.0,no,no,cellular,30.0,apr,815.0,1.0,87.0,1.0,other,0
25.0,student,married,tertiary,no,10.0,yes,no,cellular,21.0,jul,857.0,4.0,-1.0,0.0,unknown,0
57.0,services,married,secondary,no,162.0,yes,no,unknown,5.0,may,174.0,1.0,-1.0,0.0,unknown,1
30.0,blue-collar,single,secondary,no,1073.0,yes,no,cellular,5.0,may,1130.0,4.0,-1.0,0.0,unknown,1
26.0,services,single,secondary,no,1700.0,yes,no,cellular,7.0,may,13.0,5.0,-1.0,0.0,unknown,1
50.0,services,single,primary,no,148.0,yes,no,unknown,7.0,may,198.0,2.0,-1.0,0.0,unknown,1
39.0,services,married,secondary,no,0.0,yes,no,cellular,8.0,may,503.0,1.0,-1.0,0.0,unknown,1
45.0,blue-collar,married,primary,no,185.0,yes,no,cellular,29.0,jan,249.0,3.0,-1.0,0.0,unknown,1
37.0,management,divorced,tertiary,no,896.0,no,yes,cellular,14.0,aug,343.0,2.0,-1.0,0.0,unknown,1
47.0,blue-collar,divorced,primary,no,1279.0,yes,no,cellular,6.0,feb,479.0,2.0,-1.0,0.0,unknown,1
50.0,technician,married,tertiary,no,199.0,yes,yes,cellular,3.0,feb,116.0,2.0,253.0,1.0,failure,1
40.0,management,married,secondary,no,99.0,no,no,cellular,9.0,feb,15.0,5.0,-1.0,0.0,unknown,1
35.0,blue-collar,married,primary,no,378.0,yes,no,unknown,16.0,may,427.0,3.0,-1.0,0.0,unknown,1
53.0,management,married,tertiary,no,15.0,no,no,cellular,20.0,aug,921.0,2.0,-1.0,0.0,unknown,0
35.0,admin.,married,secondary,no,147.0,yes,yes,cellular,29.0,jan,41.0,1.0,184.0,7.0,failure,1
54.0,technician,married,secondary,no,2225.0,no,yes,cellular,13.0,aug,73.0,2.0,-1.0,0.0,unknown,1
35.0,admin.,single,secondary,no,1810.0,yes,no,cellular,25.0,may,65.0,2.0,-1.0,0.0,unknown,1
31.0,housemaid,married,unknown,yes,-6.0,no,yes,telephone,7.0,jul,94.0,2.0,-1.0,0.0,unknown,1
46.0,technician,divorced,secondary,no,435.0,yes,no,unknown,15.0,may,192.0,3.0,-1.0,0.0,unknown,1
52.0,management,married,secondary,no,335.0,no,no,cellular,21.0,oct,411.0,1.0,182.0,1.0,failure,0
34.0,admin.,divorced,secondary,no,-251.0,no,no,cellular,18.0,jul,641.0,1.0,-1.0,0.0,unknown,0
46.0,services,divorced,secondary,no,5.0,yes,yes,cellular,29.0,jan,305.0,2.0,-1.0,0.0,unknown,1
54.0,self-employed,married,secondary,no,641.0,yes,no,cellular,17.0,apr,472.0,1.0,148.0,2.0,failure,1
37.0,admin.,married,tertiary,no,0.0,yes,no,cellular,21.0,jul,115.0,1.0,-1.0,0.0,unknown,1
39.0,admin.,married,tertiary,no,722.0,no,no,telephone,23.0,apr,141.0,1.0,-1.0,0.0,unknown,1
50.0,technician,married,tertiary,no,3337.0,yes,yes,telephone,31.0,jul,24.0,14.0,-1.0,0.0,unknown,1
44.0,technician,divorced,secondary,no,0.0,no,no,cellular,28.0,jul,264.0,5.0,-1.0,0.0,unknown,1
56.0,admin.,married,secondary,no,1504.0,yes,no,unknown,29.0,may,66.0,2.0,-1.0,0.0,unknown,1
40.0,services,married,tertiary,no,35.0,no,no,cellular,3.0,jul,318.0,4.0,317.0,3.0,failure,1
36.0,services,married,secondary,no,895.0,yes,yes,unknown,4.0,jun,622.0,1.0,-1.0,0.0,unknown,1
33.0,management,married,tertiary,no,752.0,yes,no,cellular,11.0,aug,104.0,4.0,-1.0,0.0,unknown,1
33.0,blue-collar,single,secondary,no,1925.0,yes,no,cellular,2.0,mar,76.0,2.0,-1.0,0.0,unknown,1
42.0,services,married,secondary,no,-246.0,yes,no,unknown,7.0,may,149.0,1.0,-1.0,0.0,unknown,1
30.0,self-employed,single,tertiary,no,901.0,yes,yes,unknown,16.0,may,601.0,1.0,-1.0,0.0,unknown,1
33.0,admin.,single,secondary,no,894.0,no,no,cellular,5.0,feb,509.0,2.0,-1.0,0.0,unknown,1
26.0,blue-collar,single,secondary,no,592.0,yes,yes,unknown,27.0,may,174.0,1.0,-1.0,0.0,unknown,1
26.0,admin.,single,secondary,no,3529.0,no,yes,cellular,7.0,sep,57.0,2.0,-1.0,0.0,unknown,1
37.0,services,married,secondary,no,0.0,yes,yes,cellular,31.0,jul,187.0,2.0,-1.0,0.0,unknown,1
59.0,retired,married,primary,no,0.0,no,no,cellular,5.0,jun,493.0,2.0,-1.0,0.0,unknown,0
49.0,blue-collar,married,primary,no,371.0,yes,no,cellular,31.0,jul,18.0,44.0,-1.0,0.0,unknown,1
33.0,blue-collar,single,primary,no,1.0,yes,no,cellular,20.0,apr,257.0,1.0,-1.0,0.0,unknown,1
46.0,technician,single,secondary,no,834.0,yes,no,cellular,11.0,jul,196.0,2.0,-1.0,0.0,unknown,1
55.0,entrepreneur,married,primary,no,298.0,yes,no,unknown,8.0,may,144.0,3.0,-1.0,0.0,unknown,1
49.0,services,married,tertiary,no,306.0,yes,no,cellular,18.0,aug,285.0,7.0,-1.0,0.0,unknown,1
51.0,technician,married,secondary,no,143.0,yes,no,unknown,16.0,may,627.0,1.0,-1.0,0.0,unknown,1
27.0,admin.,married,secondary,no,186.0,yes,no,unknown,27.0,may,136.0,2.0,-1.0,0.0,unknown,1
44.0,technician,married,secondary,no,5597.0,no,no,unknown,20.0,jun,27.0,3.0,-1.0,0.0,unknown,1
40.0,services,single,secondary,no,1547.0,yes,no,cellular,12.0,may,88.0,2.0,173.0,1.0,success,1
36.0,management,married,tertiary,no,1852.0,no,no,unknown,8.0,may,362.0,1.0,-1.0,0.0,unknown,1
46.0,admin.,single,secondary,no,1790.0,yes,no,unknown,5.0,jun,214.0,5.0,-1.0,0.0,unknown,1
30.0,services,single,secondary,no,20.0,yes,no,cellular,20.0,apr,404.0,6.0,340.0,1.0,failure,1
35.0,admin.,married,secondary,no,8652.0,yes,no,unknown,24.0,jun,103.0,6.0,-1.0,0.0,unknown,1
31.0,technician,single,secondary,no,1626.0,no,no,cellular,7.0,may,356.0,2.0,286.0,3.0,failure,1
37.0,admin.,married,secondary,no,749.0,no,no,cellular,21.0,apr,219.0,1.0,-1.0,0.0,unknown,1
49.0,blue-collar,married,unknown,no,51.0,yes,no,unknown,7.0,may,984.0,1.0,-1.0,0.0,unknown,1
27.0,services,single,secondary,yes,-1.0,no,no,cellular,22.0,jul,60.0,2.0,-1.0,0.0,unknown,1
32.0,blue-collar,married,secondary,no,-32.0,yes,no,cellular,12.0,may,145.0,1.0,-1.0,0.0,unknown,1
70.0,retired,divorced,secondary,no,6850.0,no,no,telephone,5.0,mar,252.0,3.0,183.0,1.0,failure,1
22.0,technician,single,secondary,no,333.0,no,yes,telephone,12.0,nov,129.0,1.0,-1.0,0.0,unknown,1
58.0,blue-collar,married,secondary,no,-27.0,no,yes,telephone,31.0,jul,77.0,13.0,-1.0,0.0,unknown,1
33.0,blue-collar,married,secondary,no,932.0,yes,no,unknown,21.0,may,226.0,1.0,-1.0,0.0,unknown,1
83.0,retired,divorced,primary,no,0.0,no,no,telephone,31.0,may,664.0,1.0,77.0,3.0,success,1
50.0,management,divorced,tertiary,no,100.0,yes,yes,cellular,13.0,may,157.0,1.0,299.0,3.0,failure,1
53.0,blue-collar,married,secondary,no,-626.0,yes,no,cellular,9.0,jul,205.0,1.0,-1.0,0.0,unknown,1
37.0,management,single,tertiary,no,9.0,no,no,cellular,26.0,aug,484.0,2.0,-1.0,0.0,unknown,1
55.0,services,divorced,primary,no,653.0,no,no,unknown,6.0,jun,800.0,1.0,-1.0,0.0,unknown,1
49.0,admin.,married,secondary,no,3608.0,yes,no,unknown,13.0,nov,231.0,1.0,-1.0,0.0,unknown,0
41.0,blue-collar,married,primary,no,293.0,yes,yes,cellular,7.0,may,102.0,1.0,-1.0,0.0,unknown,1
40.0,management,single,tertiary,no,36.0,yes,no,unknown,27.0,may,240.0,3.0,-1.0,0.0,unknown,1
48.0,management,married,tertiary,no,263.0,yes,no,unknown,5.0,may,350.0,2.0,-1.0,0.0,unknown,1
27.0,student,single,secondary,no,8366.0,no,no,cellular,7.0,may,458.0,2.0,349.0,1.0,other,1
30.0,management,single,tertiary,no,2186.0,yes,no,unknown,3.0,jun,366.0,1.0,-1.0,0.0,unknown,1
37.0,entrepreneur,single,secondary,no,20453.0,yes,no,telephone,4.0,may,115.0,1.0,-1.0,0.0,unknown,1
37.0,services,single,secondary,no,105.0,no,yes,unknown,17.0,jun,260.0,4.0,-1.0,0.0,unknown,1
40.0,blue-collar,married,secondary,no,440.0,yes,no,unknown,5.0,jun,327.0,2.0,-1.0,0.0,unknown,1
73.0,retired,married,unknown,no,519.0,no,no,telephone,16.0,oct,434.0,1.0,57.0,1.0,failure,0
50.0,management,married,tertiary,no,19447.0,yes,yes,cellular,21.0,nov,166.0,1.0,-1.0,0.0,unknown,1
53.0,blue-collar,married,primary,no,225.0,no,no,cellular,18.0,jul,171.0,7.0,-1.0,0.0,unknown,1
47.0,blue-collar,married,secondary,no,2548.0,yes,no,cellular,11.0,may,577.0,1.0,368.0,1.0,other,1
33.0,technician,divorced,secondary,no,0.0,no,no,cellular,21.0,aug,224.0,8.0,-1.0,0.0,unknown,1
50.0,blue-collar,married,unknown,no,2284.0,yes,no,telephone,31.0,jul,1088.0,17.0,-1.0,0.0,unknown,0
51.0,blue-collar,married,primary,no,40.0,yes,no,cellular,13.0,may,79.0,1.0,370.0,1.0,failure,1
42.0,housemaid,divorced,tertiary,no,364.0,no,no,cellular,18.0,nov,52.0,1.0,-1.0,0.0,unknown,1
34.0,technician,single,secondary,no,174.0,no,no,telephone,11.0,may,259.0,4.0,-1.0,0.0,unknown,1
44.0,technician,married,secondary,no,10888.0,yes,no,cellular,5.0,aug,163.0,1.0,-1.0,0.0,unknown,1
32.0,admin.,married,secondary,no,0.0,yes,yes,cellular,17.0,nov,159.0,2.0,195.0,2.0,failure,1
60.0,retired,married,tertiary,no,225.0,no,no,cellular,19.0,aug,54.0,2.0,-1.0,0.0,unknown,1
60.0,retired,divorced,tertiary,no,2131.0,no,no,cellular,10.0,jul,421.0,6.0,-1.0,0.0,unknown,1
29.0,blue-collar,single,secondary,no,-20.0,no,yes,cellular,21.0,jul,574.0,1.0,-1.0,0.0,unknown,0
39.0,management,single,secondary,no,36.0,no,no,cellular,29.0,aug,70.0,2.0,-1.0,0.0,unknown,1
47.0,blue-collar,married,primary,no,2642.0,no,no,cellular,13.0,aug,310.0,2.0,-1.0,0.0,unknown,1
30.0,admin.,married,tertiary,no,400.0,yes,no,cellular,7.0,may,223.0,1.0,-1.0,0.0,unknown,1
31.0,technician,single,tertiary,no,1214.0,no,no,cellular,3.0,feb,39.0,1.0,-1.0,0.0,unknown,1
34.0,management,single,tertiary,no,-292.0,yes,no,cellular,19.0,aug,181.0,6.0,-1.0,0.0,unknown,1
51.0,admin.,married,secondary,no,1415.0,yes,no,unknown,2.0,jun,151.0,3.0,-1.0,0.0,unknown,1
38.0,blue-collar,married,secondary,no,213.0,yes,no,unknown,16.0,jun,270.0,15.0,-1.0,0.0,unknown,1
47.0,admin.,single,secondary,no,2540.0,no,no,cellular,18.0,nov,110.0,5.0,-1.0,0.0,unknown,1
46.0,housemaid,single,tertiary,no,3232.0,no,no,telephone,15.0,jun,94.0,2.0,-1.0,0.0,unknown,1
33.0,management,married,tertiary,no,296.0,no,no,cellular,16.0,jul,90.0,2.0,-1.0,0.0,unknown,1
30.0,management,married,tertiary,no,42.0,no,no,cellular,25.0,aug,115.0,6.0,-1.0,0.0,unknown,1
40.0,technician,married,secondary,no,697.0,no,no,cellular,24.0,jun,220.0,2.0,219.0,2.0,other,1
38.0,blue-collar,single,secondary,no,13156.0,yes,no,cellular,17.0,apr,291.0,4.0,331.0,1.0,failure,1
63.0,retired,divorced,secondary,no,1490.0,no,no,cellular,8.0,jun,506.0,1.0,-1.0,0.0,unknown,0
33.0,management,married,tertiary,no,150.0,no,no,cellular,21.0,aug,151.0,2.0,-1.0,0.0,unknown,1
59.0,retired,married,secondary,no,0.0,no,no,unknown,5.0,jun,812.0,1.0,-1.0,0.0,unknown,0
29.0,management,single,tertiary,no,4210.0,yes,no,cellular,18.0,may,119.0,1.0,-1.0,0.0,unknown,1
54.0,services,divorced,secondary,no,1012.0,yes,no,cellular,12.0,may,33.0,3.0,175.0,2.0,other,1
57.0,technician,married,secondary,no,16063.0,yes,no,unknown,30.0,may,352.0,3.0,-1.0,0.0,unknown,1
57.0,blue-collar,married,primary,no,5431.0,yes,yes,unknown,6.0,may,383.0,1.0,-1.0,0.0,unknown,1
28.0,services,single,secondary,no,317.0,yes,no,unknown,16.0,may,21.0,3.0,-1.0,0.0,unknown,1
30.0,technician,single,secondary,no,4787.0,yes,no,cellular,18.0,nov,266.0,1.0,167.0,2.0,failure,1
28.0,blue-collar,married,secondary,no,225.0,yes,yes,unknown,7.0,may,866.0,2.0,-1.0,0.0,unknown,1
45.0,services,divorced,primary,no,3854.0,yes,no,unknown,20.0,jun,10.0,3.0,-1.0,0.0,unknown,1
29.0,services,divorced,secondary,no,92.0,yes,no,cellular,7.0,may,240.0,1.0,-1.0,0.0,unknown,1
42.0,blue-collar,married,primary,no,-10.0,yes,no,unknown,9.0,may,291.0,4.0,-1.0,0.0,unknown,1
31.0,blue-collar,married,secondary,no,-617.0,yes,no,unknown,2.0,jun,115.0,2.0,-1.0,0.0,unknown,1
59.0,housemaid,divorced,primary,no,195.0,no,no,unknown,5.0,may,366.0,2.0,-1.0,0.0,unknown,1
41.0,blue-collar,married,primary,no,1172.0,yes,no,unknown,15.0,may,153.0,1.0,-1.0,0.0,unknown,1
57.0,housemaid,married,secondary,no,0.0,no,no,cellular,22.0,aug,197.0,2.0,-1.0,0.0,unknown,1
43.0,services,divorced,secondary,no,0.0,no,no,cellular,31.0,jul,106.0,4.0,-1.0,0.0,unknown,1
30.0,services,divorced,secondary,no,-94.0,yes,no,cellular,14.0,jul,41.0,2.0,-1.0,0.0,unknown,1
26.0,admin.,single,secondary,no,609.0,no,no,telephone,28.0,jan,112.0,1.0,-1.0,0.0,unknown,1
52.0,management,single,tertiary,no,4.0,no,yes,cellular,28.0,jul,30.0,9.0,-1.0,0.0,unknown,1
32.0,entrepreneur,divorced,secondary,no,1121.0,yes,yes,cellular,16.0,apr,211.0,3.0,-1.0,0.0,unknown,1
39.0,management,divorced,tertiary,no,355.0,yes,no,cellular,25.0,aug,313.0,5.0,-1.0,0.0,unknown,1
31.0,blue-collar,married,secondary,no,3653.0,yes,yes,cellular,21.0,nov,252.0,1.0,168.0,4.0,failure,1
83.0,retired,divorced,primary,no,1097.0,no,no,telephone,5.0,mar,181.0,1.0,-1.0,0.0,unknown,0
34.0,management,married,tertiary,no,436.0,no,yes,cellular,28.0,jul,118.0,4.0,-1.0,0.0,unknown,1
40.0,blue-collar,married,secondary,no,4795.0,yes,no,cellular,17.0,apr,57.0,1.0,-1.0,0.0,unknown,1
39.0,self-employed,married,secondary,no,266.0,no,no,cellular,11.0,may,102.0,2.0,-1.0,0.0,unknown,1
50.0,unemployed,married,secondary,no,3357.0,no,no,cellular,9.0,jun,239.0,4.0,-1.0,0.0,unknown,0
30.0,technician,married,tertiary,no,101.0,yes,yes,cellular,7.0,jul,187.0,3.0,-1.0,0.0,unknown,1
43.0,blue-collar,married,secondary,no,10910.0,yes,no,cellular,15.0,may,66.0,2.0,-1.0,0.0,unknown,1
49.0,blue-collar,married,secondary,no,1568.0,no,no,unknown,21.0,may,206.0,6.0,-1.0,0.0,unknown,1
41.0,retired,single,primary,no,0.0,no,no,cellular,8.0,may,239.0,1.0,368.0,2.0,failure,1
35.0,blue-collar,married,secondary,no,305.0,yes,no,cellular,18.0,may,7.0,7.0,367.0,25.0,failure,1
57.0,retired,married,tertiary,no,31.0,no,no,cellular,19.0,aug,260.0,2.0,-1.0,0.0,unknown,1
29.0,entrepreneur,married,secondary,no,452.0,yes,no,unknown,27.0,may,347.0,1.0,-1.0,0.0,unknown,1
48.0,admin.,married,secondary,no,5.0,yes,no,unknown,7.0,may,697.0,2.0,-1.0,0.0,unknown,1
38.0,entrepreneur,divorced,tertiary,no,7929.0,no,no,cellular,8.0,jul,182.0,3.0,-1.0,0.0,unknown,1
41.0,entrepreneur,married,primary,no,39.0,yes,no,cellular,21.0,nov,549.0,2.0,-1.0,0.0,unknown,0
39.0,housemaid,married,primary,no,267.0,no,no,unknown,9.0,jun,1151.0,5.0,-1.0,0.0,unknown,1
31.0,management,married,tertiary,no,4945.0,no,no,cellular,11.0,aug,445.0,1.0,-1.0,0.0,unknown,1
51.0,technician,married,secondary,no,463.0,yes,no,unknown,13.0,may,213.0,5.0,-1.0,0.0,unknown,1
35.0,unemployed,single,secondary,no,2116.0,yes,no,cellular,13.0,may,409.0,2.0,-1.0,0.0,unknown,1
45.0,admin.,divorced,secondary,no,59.0,yes,no,cellular,24.0,jul,873.0,8.0,-1.0,0.0,unknown,0
28.0,blue-collar,married,secondary,no,131.0,yes,no,unknown,12.0,may,147.0,5.0,-1.0,0.0,unknown,1
57.0,retired,married,secondary,no,107.0,no,no,cellular,14.0,jul,85.0,2.0,-1.0,0.0,unknown,1
36.0,unemployed,married,secondary,no,-35.0,no,no,cellular,30.0,jan,339.0,3.0,-1.0,0.0,unknown,1
49.0,technician,married,primary,no,230.0,yes,no,unknown,8.0,may,96.0,1.0,-1.0,0.0,unknown,1
34.0,management,single,tertiary,no,2679.0,yes,no,cellular,7.0,may,195.0,1.0,-1.0,0.0,unknown,1
65.0,retired,married,primary,no,493.0,no,no,cellular,16.0,oct,622.0,1.0,182.0,1.0,failure,1
26.0,services,single,secondary,no,256.0,yes,no,cellular,4.0,may,101.0,2.0,-1.0,0.0,unknown,1
52.0,blue-collar,married,primary,no,-133.0,no,no,unknown,5.0,jun,96.0,2.0,-1.0,0.0,unknown,1
32.0,blue-collar,single,secondary,no,811.0,yes,no,cellular,14.0,may,563.0,1.0,-1.0,0.0,unknown,0
33.0,unemployed,married,tertiary,no,302.0,yes,yes,cellular,16.0,apr,670.0,1.0,-1.0,0.0,unknown,1
43.0,management,married,tertiary,no,3529.0,yes,no,cellular,4.0,aug,190.0,3.0,-1.0,0.0,unknown,1
26.0,technician,single,tertiary,no,75.0,yes,yes,unknown,19.0,may,351.0,1.0,-1.0,0.0,unknown,1
45.0,technician,married,secondary,no,999.0,yes,no,cellular,20.0,nov,215.0,6.0,188.0,2.0,failure,1
30.0,management,single,tertiary,no,7845.0,yes,no,unknown,3.0,jun,59.0,1.0,-1.0,0.0,unknown,1
37.0,services,divorced,primary,no,260.0,yes,no,cellular,17.0,apr,446.0,2.0,-1.0,0.0,unknown,1
45.0,management,single,tertiary,no,2048.0,yes,no,cellular,18.0,oct,310.0,1.0,804.0,1.0,failure,0
34.0,management,married,tertiary,no,1557.0,yes,yes,unknown,13.0,may,213.0,1.0,-1.0,0.0,unknown,1
35.0,services,married,secondary,no,505.0,yes,yes,unknown,27.0,may,371.0,2.0,-1.0,0.0,unknown,1
41.0,admin.,married,tertiary,no,1536.0,no,no,cellular,4.0,may,54.0,2.0,-1.0,0.0,unknown,1
42.0,self-employed,married,tertiary,no,0.0,no,no,cellular,8.0,aug,118.0,6.0,-1.0,0.0,unknown,1
48.0,blue-collar,married,unknown,no,439.0,yes,no,cellular,2.0,feb,212.0,1.0,249.0,2.0,other,1
45.0,unknown,married,primary,no,44.0,no,no,unknown,11.0,jun,81.0,1.0,-1.0,0.0,unknown,1
47.0,management,married,tertiary,no,295.0,yes,no,cellular,5.0,aug,157.0,1.0,-1.0,0.0,unknown,1
37.0,blue-collar,married,primary,no,190.0,yes,yes,unknown,8.0,may,194.0,1.0,-1.0,0.0,unknown,1
