V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,class
1.26,49418.0,33.6,1.92,44875.0,0.496,78.6,70.0,4.29,7.1,52.2,v1,0.609,85.8,4681.0,747.0,0.642,6.23,0.58,391.0,31.2,0.26,2.21,87.7,6.99,0.808,0.349,0.96,9.09,0.6,v1,57.1,0.38,59.6,59.5,0.87,60579.0,7.03,0.724,v3,0
1.89,48292.0,24.6,2.02,94590.0,0.498,72.5,84.0,4.27,6.7,50.2,v2,0.679,80.4,5332.0,799.0,0.637,5.92,0.52,332.0,31.3,0.28,2.06,79.8,7.48,0.24,0.333,0.48,8.57,0.25,v1,57.0,0.54,71.5,56.0,0.89,16643.0,6.58,0.766,v1,0
3.03,46777.0,37.5,3.02,19865.0,0.495,73.4,66.0,4.67,9.5,50.2,v1,0.619,96.9,6923.0,801.0,0.234,5.08,0.48,610.0,24.0,0.36,1.92,87.8,7.02,0.233,0.539,0.89,9.12,0.55,v2,60.1,0.43,17.9,71.7,0.86,57195.0,6.53,0.739,v2,0
3.34,49279.0,39.9,2.88,58393.0,0.497,79.1,83.0,4.7,8.4,51.6,v1,0.675,97.4,7020.0,771.0,0.518,3.86,0.49,817.0,27.8,0.45,3.57,83.7,6.96,0.165,0.524,0.86,9.03,0.47,v2,58.0,0.44,58.2,62.4,0.64,57895.0,7.27,0.694,v3,0
2.52,49555.0,39.7,2.06,23986.0,0.492,73.5,87.0,4.3,3.9,50.7,v1,0.626,96.1,4771.0,803.0,0.867,3.06,0.21,450.0,34.6,0.25,3.27,72.4,6.69,0.109,0.463,0.98,9.05,0.22,v1,58.3,0.44,65.8,64.9,0.85,85389.0,6.59,0.788,v1,0
1.62,52904.0,32.1,1.93,24366.0,0.315,74.7,87.0,4.69,9.3,53.1,v1,0.696,50.4,5376.0,767.0,0.594,5.69,0.4,761.0,24.8,0.36,1.74,85.3,7.05,0.33,0.332,0.87,9.2,0.47,v2,62.0,0.42,79.9,69.1,0.32,71172.0,6.7,0.724,v2,0
1.35,51462.0,40.2,0.58,84388.0,0.316,78.6,54.0,4.6,3.7,50.5,v1,0.655,67.8,7154.0,741.0,0.644,5.9,0.5,466.0,25.4,0.26,3.39,94.6,7.8,0.175,0.491,0.87,9.1,0.23,v2,58.5,0.36,77.9,58.6,0.85,15106.0,7.58,0.739,v2,1
3.29,54251.0,36.2,1.93,33600.0,0.497,78.6,67.0,4.65,8.4,51.2,v1,0.614,97.2,6868.0,746.0,0.239,4.42,0.7,477.0,29.5,0.24,3.27,75.5,7.35,0.348,0.448,0.91,9.14,0.24,v2,52.3,0.45,28.1,55.8,0.36,16666.0,6.88,0.731,v1,1
2.25,49546.0,51.4,2.11,22900.0,0.316,77.2,69.0,4.53,4.9,52.2,v1,0.687,79.3,5485.0,764.0,0.624,4.52,0.14,607.0,25.7,0.3,1.51,73.7,8.54,0.93,0.446,0.9,8.7,0.47,v1,48.3,0.42,80.8,56.8,0.35,69876.0,7.05,0.753,v1,1
1.54,55276.0,37.1,0.55,46979.0,0.152,75.6,70.0,4.58,5.6,54.1,v1,0.646,49.4,7183.0,752.0,0.87,6.01,0.68,601.0,30.3,0.43,1.92,84.8,7.01,0.162,0.334,0.42,9.32,0.62,v2,53.4,0.4,19.2,57.2,0.25,41823.0,7.76,0.686,v1,0
1.33,51011.0,29.3,2.06,23364.0,0.166,83.9,67.0,4.28,6.8,52.3,v1,0.65,56.7,7202.0,799.0,0.238,3.71,0.6,822.0,26.9,0.3,1.24,92.6,7.06,0.1,0.469,0.62,9.06,0.53,v2,57.4,0.36,28.6,56.9,0.54,16614.0,6.59,0.753,v2,0
3.67,49568.0,51.2,1.97,61447.0,0.152,72.5,67.0,4.42,7.8,52.5,v1,0.562,95.3,4851.0,762.0,0.234,6.3,0.37,614.0,26.3,0.21,3.91,93.6,7.15,0.275,0.615,0.42,9.13,0.26,v1,54.9,0.43,54.8,62.6,0.65,54659.0,6.59,0.759,v2,0
1.42,55585.0,45.9,2.27,21404.0,0.146,75.7,53.0,4.43,4.7,50.8,v2,0.713,93.7,6488.0,763.0,0.24,5.67,0.55,662.0,26.2,0.23,1.44,95.6,8.48,0.669,0.496,0.81,9.29,0.61,v2,48.7,0.61,20.6,54.7,0.73,79786.0,8.46,0.782,v1,0
3.57,47434.0,48.2,1.89,82485.0,0.497,85.0,82.0,4.35,8.2,50.3,v2,0.671,74.9,6035.0,805.0,0.441,4.5,0.5,821.0,34.5,0.16,1.3,71.6,6.73,0.306,0.457,0.48,9.12,0.62,v2,54.5,0.45,61.1,56.2,0.41,52984.0,6.35,0.76,v1,0
2.43,54120.0,45.7,2.76,71230.0,0.315,79.7,68.0,4.69,3.4,50.2,v1,0.602,95.3,6836.0,807.0,0.339,6.02,0.73,815.0,29.4,0.21,3.09,82.4,6.9,0.893,0.61,0.94,9.18,0.25,v1,57.3,0.61,74.1,71.2,0.26,43965.0,7.65,0.827,v1,0
3.71,56287.0,37.5,2.31,83288.0,0.271,72.5,62.0,4.4,9.3,53.8,v2,0.646,76.9,6430.0,747.0,0.61,5.29,0.48,817.0,32.5,0.45,3.35,70.5,6.72,0.306,0.605,0.98,9.09,0.46,v1,61.0,0.34,45.8,61.0,0.45,41081.0,6.45,0.722,v2,1
1.92,53245.0,37.2,1.85,19791.0,0.315,76.7,90.0,4.59,6.7,50.4,v1,0.676,77.9,6736.0,761.0,0.855,6.02,0.38,604.0,33.5,0.22,1.56,98.3,6.99,0.874,0.442,0.52,9.41,0.23,v1,48.5,0.53,21.5,55.4,0.53,55644.0,8.28,0.748,v3,0
1.29,51314.0,40.0,2.01,20887.0,0.164,73.1,90.0,4.24,9.1,50.2,v1,0.691,43.7,7261.0,763.0,0.648,6.03,0.73,787.0,24.0,0.47,2.67,86.0,7.11,0.269,0.541,0.57,9.1,0.27,v2,52.4,0.63,27.2,62.1,0.44,59258.0,7.43,0.812,v2,0
1.57,56475.0,50.9,2.02,35388.0,0.316,74.5,75.0,4.67,9.0,51.5,v1,0.65,76.6,5600.0,810.0,0.64,5.91,0.5,575.0,26.7,0.23,1.21,86.4,6.73,0.915,0.602,0.6,9.07,0.52,v1,59.9,0.38,67.1,72.0,0.83,74774.0,7.23,0.752,v1,1
3.73,46171.0,38.2,2.79,59783.0,0.163,73.3,64.0,4.27,4.0,51.3,v2,0.734,95.7,5362.0,744.0,0.235,6.3,0.18,325.0,29.9,0.41,4.07,98.3,7.91,0.641,0.608,0.42,9.06,0.62,v2,57.5,0.43,61.5,70.2,0.57,56678.0,6.54,0.762,v3,0
2.98,55151.0,35.3,0.58,43205.0,0.498,78.0,94.0,4.47,9.0,50.2,v1,0.525,76.9,6141.0,763.0,0.612,4.11,0.15,605.0,34.3,0.16,0.44,80.3,6.93,0.372,0.601,0.43,9.06,0.41,v1,56.4,0.45,18.7,56.1,0.43,21053.0,7.24,0.772,v3,1
3.45,56326.0,12.6,2.05,90303.0,0.167,78.4,72.0,4.37,7.2,55.2,v2,0.674,96.8,4861.0,755.0,0.636,3.07,0.68,811.0,24.7,0.42,3.66,81.6,8.23,0.501,0.56,0.49,8.56,0.25,v1,58.1,0.59,20.5,64.4,0.88,21571.0,6.32,0.739,v3,0
2.73,52982.0,51.1,2.84,70268.0,0.244,76.0,87.0,4.63,4.0,52.4,v2,0.697,91.4,5665.0,747.0,0.634,6.3,0.68,365.0,31.9,0.31,3.48,80.8,6.9,0.916,0.548,0.88,9.1,0.27,v2,49.6,0.6,59.7,65.9,0.88,15474.0,8.01,0.726,v2,0
3.42,53817.0,26.5,1.84,58918.0,0.288,77.6,59.0,4.68,8.4,50.2,v1,0.673,75.8,6833.0,760.0,0.385,6.32,0.3,413.0,32.4,0.17,2.0,83.9,6.92,0.395,0.607,0.84,9.35,0.22,v2,60.9,0.42,21.7,58.2,0.38,26914.0,7.74,0.736,v3,0
1.77,49947.0,51.2,2.85,77130.0,0.316,73.3,83.0,4.68,4.6,54.4,v2,0.864,98.5,4617.0,773.0,0.245,5.05,0.72,818.0,34.5,0.43,1.69,80.1,6.82,0.219,0.488,0.39,9.09,0.26,v2,62.1,0.45,71.3,60.5,0.86,55770.0,7.25,0.736,v1,0
1.93,54523.0,35.9,1.83,24481.0,0.168,81.9,94.0,4.49,3.8,52.1,v2,0.636,98.1,5809.0,809.0,0.252,4.97,0.14,610.0,34.0,0.3,0.41,96.6,6.91,0.113,0.55,0.71,9.89,0.22,v1,50.3,0.42,81.1,58.6,0.89,53465.0,7.47,0.766,v2,0
1.43,53753.0,40.5,1.94,24444.0,0.27,77.4,58.0,4.67,8.8,52.3,v1,0.675,95.7,6957.0,793.0,0.242,6.03,0.6,256.0,28.1,0.18,3.68,83.0,7.34,0.156,0.351,0.85,9.3,0.31,v1,59.3,0.42,60.0,71.6,0.23,21452.0,7.5,0.729,v3,0
3.62,46625.0,27.4,1.88,35552.0,0.298,78.1,87.0,4.4,5.0,52.1,v2,0.645,45.7,6862.0,808.0,0.466,4.29,0.41,260.0,26.3,0.3,1.27,93.0,6.71,0.125,0.353,0.48,9.09,0.25,v1,52.7,0.43,72.1,64.8,0.43,51855.0,7.61,0.813,v2,0
3.64,52777.0,16.9,2.62,66624.0,0.498,73.0,62.0,4.65,8.8,51.0,v2,0.616,78.1,5174.0,796.0,0.242,3.85,0.53,710.0,34.3,0.45,3.52,80.6,6.76,0.179,0.408,0.74,9.65,0.22,v2,54.9,0.59,70.4,58.0,0.89,58072.0,6.49,0.763,v1,0
1.73,52575.0,51.3,0.79,24406.0,0.169,78.1,53.0,4.41,6.0,50.2,v2,0.688,93.0,7244.0,799.0,0.242,6.1,0.5,821.0,27.9,0.45,4.09,66.4,7.65,0.29,0.614,0.85,9.31,0.26,v2,59.8,0.44,79.2,59.5,0.81,84532.0,6.59,0.831,v2,0
2.07,46926.0,26.6,3.0,24405.0,0.161,75.1,55.0,4.37,6.1,50.9,v1,0.669,77.1,6021.0,767.0,0.327,3.29,0.46,823.0,33.0,0.27,2.84,79.4,6.99,0.285,0.344,0.86,9.21,0.24,v2,49.6,0.59,72.5,60.7,0.78,57132.0,7.15,0.79,v2,0
1.76,54014.0,26.9,1.8,28693.0,0.316,73.6,87.0,4.69,5.1,50.2,v1,0.864,96.4,4669.0,797.0,0.642,3.9,0.43,818.0,24.2,0.47,2.91,76.9,7.06,0.253,0.625,0.59,9.38,0.36,v2,60.9,0.53,84.9,72.5,0.51,19237.0,6.42,0.848,v2,0
3.63,48969.0,41.2,2.02,91410.0,0.497,85.0,93.0,4.67,7.1,50.2,v2,0.697,75.1,6080.0,785.0,0.253,5.37,0.61,813.0,32.7,0.29,3.74,65.2,7.02,0.462,0.543,0.63,9.05,0.45,v2,62.1,0.5,87.4,59.8,0.36,60943.0,7.31,0.772,v3,0
3.7,47059.0,47.4,2.28,84210.0,0.365,76.8,94.0,4.7,6.9,52.0,v2,0.782,35.0,4169.0,791.0,0.65,4.86,0.33,775.0,25.0,0.33,2.34,97.5,7.22,0.828,0.622,0.6,9.36,0.61,v2,49.9,0.4,65.8,57.5,0.7,69205.0,7.17,0.845,v1,0
3.83,55587.0,31.6,1.9,74561.0,0.152,82.3,94.0,4.23,8.1,53.2,v2,0.613,75.8,4600.0,810.0,0.427,5.94,0.14,602.0,30.2,0.2,3.43,85.3,8.15,0.153,0.34,0.69,9.89,0.32,v2,59.5,0.52,79.1,65.3,0.89,58877.0,6.71,0.819,v3,0
3.41,53736.0,39.9,2.84,22464.0,0.172,72.5,87.0,4.38,4.1,50.3,v2,0.771,76.0,5799.0,785.0,0.866,6.03,0.69,544.0,27.0,0.27,2.09,77.9,8.21,0.295,0.617,0.85,9.04,0.26,v2,59.1,0.6,59.8,62.8,0.53,85678.0,7.5,0.702,v3,1
3.72,51687.0,39.2,1.56,19601.0,0.168,78.7,87.0,4.37,8.6,50.7,v2,0.626,76.5,6797.0,808.0,0.618,6.26,0.14,596.0,26.1,0.36,0.56,74.0,7.54,0.104,0.587,0.71,9.07,0.39,v2,58.9,0.61,59.8,62.8,0.89,20538.0,7.55,0.739,v2,0
2.75,50687.0,43.7,2.41,29905.0,0.434,71.7,93.0,4.64,9.3,52.5,v1,0.691,95.4,6724.0,800.0,0.488,5.19,0.71,613.0,29.5,0.45,4.11,91.7,7.51,0.169,0.616,0.75,9.56,0.28,v1,57.0,0.34,18.5,64.2,0.88,69152.0,7.37,0.798,v2,0
3.49,54582.0,44.7,2.96,51192.0,0.171,73.4,88.0,4.48,5.8,51.0,v1,0.864,98.0,6033.0,803.0,0.249,6.12,0.72,649.0,31.8,0.45,3.63,73.3,6.74,0.407,0.346,0.89,9.03,0.6,v2,62.0,0.57,28.0,61.7,0.42,77750.0,7.04,0.689,v3,1
2.55,46969.0,25.7,2.55,21657.0,0.218,78.1,71.0,4.45,7.1,51.2,v2,0.783,86.4,6801.0,746.0,0.888,6.01,0.13,823.0,34.6,0.45,2.01,80.5,6.74,0.676,0.342,0.65,9.12,0.59,v1,47.9,0.43,59.8,71.3,0.28,59580.0,7.28,0.788,v3,0
2.19,56314.0,44.2,2.06,23260.0,0.495,85.1,72.0,4.26,8.2,50.2,v2,0.863,82.2,4852.0,750.0,0.383,4.49,0.36,427.0,29.6,0.25,0.44,80.0,8.46,0.589,0.624,0.91,9.06,0.29,v1,59.0,0.38,29.3,59.7,0.21,67991.0,6.82,0.81,v3,1
2.82,49770.0,51.0,2.22,54718.0,0.209,82.0,70.0,4.39,8.9,50.2,v1,0.618,46.9,5712.0,742.0,0.513,3.43,0.36,728.0,31.4,0.42,3.79,88.1,6.74,0.216,0.525,0.69,9.09,0.34,v2,59.8,0.37,82.8,72.0,0.66,54049.0,6.28,0.749,v2,0
1.39,56627.0,35.0,2.48,45007.0,0.455,73.0,90.0,4.66,4.4,52.8,v2,0.649,80.7,4447.0,788.0,0.775,6.37,0.53,694.0,34.3,0.15,1.53,87.2,7.21,0.209,0.372,0.57,9.08,0.26,v1,50.7,0.42,33.1,70.6,0.75,28844.0,7.08,0.818,v1,1
3.04,55121.0,51.3,0.57,20003.0,0.247,72.7,88.0,4.45,9.4,53.0,v2,0.637,59.5,4499.0,747.0,0.605,5.96,0.38,815.0,26.2,0.29,3.8,98.8,7.23,0.824,0.334,0.46,9.09,0.6,v1,51.7,0.55,75.7,62.8,0.48,80561.0,7.33,0.818,v1,0
3.4,50205.0,40.7,1.84,35548.0,0.171,78.8,93.0,4.39,7.4,51.5,v1,0.667,83.7,6760.0,760.0,0.239,4.65,0.68,683.0,31.5,0.22,3.46,98.4,7.34,0.176,0.367,0.5,9.05,0.58,v1,59.5,0.36,75.6,55.3,0.89,53652.0,7.61,0.755,v1,1
3.29,56258.0,26.6,2.34,32229.0,0.164,73.8,75.0,4.38,7.1,50.2,v1,0.696,96.4,4214.0,760.0,0.249,6.13,0.66,602.0,26.8,0.42,0.93,93.0,8.3,0.946,0.616,0.66,9.1,0.6,v2,49.3,0.45,86.8,71.6,0.48,55253.0,6.25,0.701,v3,1
3.57,47942.0,15.2,1.9,24306.0,0.172,79.1,80.0,4.69,3.4,50.2,v2,0.863,93.3,5059.0,747.0,0.588,4.06,0.54,604.0,32.3,0.35,3.53,94.7,7.56,0.33,0.385,0.42,9.81,0.62,v2,60.9,0.61,59.9,70.3,0.34,59083.0,7.09,0.782,v1,1
2.55,53325.0,26.8,2.57,74123.0,0.264,77.7,69.0,4.7,9.5,50.2,v2,0.648,50.1,6483.0,766.0,0.245,6.27,0.73,413.0,24.8,0.46,2.59,70.0,6.9,0.409,0.626,0.42,9.09,0.32,v2,50.0,0.42,63.2,72.0,0.82,54302.0,6.59,0.848,v2,0
2.25,46560.0,31.5,2.28,23977.0,0.216,78.4,92.0,4.55,9.2,50.4,v1,0.5,75.1,6100.0,801.0,0.253,6.14,0.63,601.0,32.8,0.27,4.1,96.0,6.96,0.457,0.333,0.91,9.13,0.36,v2,59.9,0.42,36.5,56.6,0.52,56526.0,6.36,0.754,v1,1
3.88,50334.0,51.2,2.02,20957.0,0.316,83.2,81.0,4.24,7.5,50.3,v1,0.742,92.1,4655.0,762.0,0.643,5.1,0.73,599.0,25.0,0.35,3.68,82.6,8.31,0.965,0.372,0.91,9.33,0.47,v1,59.8,0.49,21.4,67.4,0.66,82072.0,6.58,0.74,v2,1
3.29,54725.0,16.1,3.3,59486.0,0.167,77.0,69.0,4.26,7.3,50.2,v2,0.625,63.9,5542.0,750.0,0.47,6.07,0.25,819.0,33.2,0.29,3.29,96.5,6.91,0.736,0.622,0.67,9.11,0.25,v1,47.9,0.41,59.7,63.1,0.89,42388.0,7.65,0.74,v1,0
2.02,47995.0,33.0,1.31,58799.0,0.315,77.7,63.0,4.59,8.0,50.4,v1,0.672,78.4,5260.0,806.0,0.24,3.04,0.68,607.0,29.9,0.24,1.95,93.1,6.94,0.242,0.61,0.4,8.25,0.25,v2,61.9,0.42,21.4,71.0,0.37,23970.0,8.19,0.762,v3,0
3.48,46267.0,42.1,0.6,76556.0,0.167,78.5,87.0,4.59,7.6,52.9,v2,0.68,78.9,7222.0,810.0,0.601,5.68,0.47,822.0,29.2,0.21,2.87,98.6,8.72,0.23,0.48,0.89,9.06,0.27,v2,60.9,0.43,56.2,65.1,0.48,16304.0,7.46,0.764,v2,0
2.79,47315.0,12.0,1.98,56939.0,0.316,76.5,69.0,4.62,3.5,50.2,v2,0.863,97.7,5071.0,760.0,0.571,6.03,0.2,822.0,33.6,0.24,0.48,80.2,6.91,0.831,0.488,0.67,9.28,0.21,v2,56.1,0.37,21.2,59.5,0.31,37746.0,8.23,0.817,v1,0
2.43,56406.0,28.9,1.84,60665.0,0.316,72.5,90.0,4.37,5.9,50.2,v1,0.633,98.4,7513.0,761.0,0.584,6.22,0.59,689.0,26.1,0.45,0.75,81.2,7.0,0.477,0.344,0.77,9.05,0.24,v1,49.1,0.38,59.8,56.1,0.52,21556.0,8.1,0.772,v1,0
2.72,51510.0,46.6,2.56,61923.0,0.166,71.6,92.0,4.67,8.1,51.8,v1,0.833,84.3,5476.0,776.0,0.648,5.71,0.56,497.0,27.3,0.18,2.16,89.9,6.93,0.258,0.428,0.75,9.69,0.26,v2,61.1,0.56,51.9,64.7,0.88,30693.0,6.58,0.706,v3,0
3.51,46427.0,34.5,3.09,95232.0,0.201,79.2,51.0,4.32,8.5,55.4,v2,0.724,79.8,4977.0,765.0,0.778,6.26,0.41,785.0,27.8,0.21,2.53,79.8,7.22,0.879,0.369,0.85,9.38,0.29,v2,61.7,0.46,60.2,67.7,0.31,14883.0,7.67,0.705,v3,1
2.46,54314.0,25.0,3.31,88683.0,0.421,77.6,90.0,4.7,5.4,50.8,v2,0.644,91.7,6446.0,758.0,0.234,3.25,0.17,524.0,32.3,0.29,3.62,83.2,7.35,0.519,0.625,0.61,9.74,0.28,v1,52.4,0.34,28.6,70.2,0.29,51731.0,8.27,0.798,v2,1
3.3,55106.0,36.6,2.11,43706.0,0.497,78.5,94.0,4.26,7.4,54.5,v2,0.611,77.0,6941.0,761.0,0.598,4.8,0.7,817.0,32.6,0.47,1.44,81.2,6.77,0.203,0.593,0.94,9.16,0.34,v2,60.6,0.34,22.1,71.8,0.32,33702.0,6.58,0.765,v3,0
3.79,53541.0,39.9,2.0,93824.0,0.156,79.5,92.0,4.6,8.6,52.4,v2,0.644,98.3,5310.0,765.0,0.64,6.02,0.41,601.0,30.3,0.4,1.72,86.3,6.75,0.794,0.5,0.57,8.37,0.33,v1,60.7,0.42,44.8,63.2,0.34,59220.0,6.58,0.765,v3,0
3.65,53966.0,35.5,3.18,20658.0,0.498,72.8,51.0,4.29,4.3,51.5,v2,0.651,99.2,6520.0,764.0,0.297,4.46,0.36,397.0,34.6,0.41,3.94,80.1,6.68,0.256,0.624,0.52,9.09,0.29,v2,59.3,0.42,62.5,59.3,0.18,52273.0,7.38,0.685,v1,0
1.45,55599.0,16.7,1.85,92216.0,0.207,78.0,75.0,4.62,3.7,50.6,v2,0.65,81.8,6731.0,768.0,0.611,6.24,0.71,817.0,28.2,0.46,2.75,95.5,6.89,0.724,0.596,0.95,9.49,0.35,v2,60.3,0.37,44.7,56.2,0.61,55047.0,6.33,0.8,v1,0
3.84,52983.0,48.9,1.97,96980.0,0.145,78.7,77.0,4.53,8.5,51.4,v2,0.728,97.3,7180.0,797.0,0.503,4.72,0.22,697.0,26.7,0.21,2.45,77.5,6.7,0.888,0.626,0.76,9.38,0.34,v2,56.8,0.63,60.1,72.8,0.53,52769.0,6.48,0.748,v2,0
3.88,55247.0,18.3,3.27,74277.0,0.496,77.4,93.0,4.69,7.7,53.8,v1,0.676,82.1,4234.0,763.0,0.644,5.9,0.67,811.0,24.5,0.43,3.11,94.6,6.77,0.794,0.558,0.89,9.08,0.46,v1,49.8,0.54,69.0,61.3,0.32,56719.0,7.49,0.713,v2,0
3.66,53849.0,39.8,0.48,90268.0,0.151,71.5,79.0,4.31,8.6,52.9,v2,0.689,42.7,6213.0,751.0,0.378,6.1,0.69,788.0,24.0,0.3,1.05,87.7,6.81,0.131,0.59,0.79,9.56,0.62,v1,58.7,0.42,51.1,67.0,0.34,62744.0,6.59,0.77,v2,0
3.78,54875.0,45.4,2.05,25856.0,0.216,77.8,68.0,4.7,8.3,50.2,v2,0.756,80.2,4750.0,740.0,0.596,6.31,0.62,608.0,26.2,0.47,1.55,73.2,7.07,0.756,0.61,0.84,9.8,0.61,v1,47.7,0.41,32.3,66.7,0.18,17720.0,7.06,0.715,v3,1
3.41,48768.0,16.5,1.77,38556.0,0.184,79.7,94.0,4.51,4.5,50.2,v2,0.864,40.1,7364.0,747.0,0.375,6.25,0.41,605.0,26.5,0.46,2.07,84.9,7.0,0.111,0.527,0.67,9.13,0.22,v1,53.7,0.45,55.8,60.8,0.71,53745.0,6.92,0.687,v1,0
2.72,53707.0,51.0,2.12,96225.0,0.167,78.6,94.0,4.69,9.3,55.4,v2,0.863,77.4,7238.0,806.0,0.782,5.99,0.59,762.0,32.1,0.22,2.66,85.5,6.92,0.156,0.617,0.95,9.08,0.45,v1,60.1,0.55,32.9,54.7,0.68,45487.0,6.44,0.736,v3,0
1.97,55060.0,22.4,1.84,59735.0,0.315,80.6,84.0,4.44,8.9,51.9,v2,0.5,98.1,6648.0,762.0,0.633,3.35,0.44,571.0,32.3,0.2,2.28,80.4,6.7,0.965,0.346,0.79,9.78,0.62,v2,47.6,0.53,74.3,61.1,0.33,74294.0,7.63,0.698,v1,0
2.91,55009.0,21.2,2.09,83658.0,0.183,77.9,56.0,4.26,5.7,50.9,v2,0.684,75.0,6235.0,748.0,0.233,5.98,0.67,811.0,26.0,0.18,3.74,82.2,6.96,0.905,0.47,0.87,9.09,0.35,v1,58.4,0.52,27.6,62.8,0.63,30596.0,6.6,0.755,v2,1
3.8,49251.0,39.7,2.36,88773.0,0.168,75.3,70.0,4.51,6.9,50.2,v2,0.864,91.0,6199.0,756.0,0.646,5.49,0.66,598.0,28.4,0.45,1.03,86.5,7.83,0.268,0.369,0.57,9.55,0.47,v2,60.4,0.55,21.5,67.8,0.19,59179.0,7.24,0.792,v3,0
2.07,49967.0,28.0,1.85,44173.0,0.184,76.9,85.0,4.38,5.4,50.2,v1,0.658,44.9,6436.0,743.0,0.263,6.06,0.37,814.0,26.2,0.47,3.5,87.1,7.16,0.179,0.33,0.92,9.01,0.53,v1,60.2,0.41,77.8,60.9,0.85,14170.0,6.86,0.813,v1,0
3.82,51441.0,39.7,1.91,57441.0,0.196,78.7,94.0,4.68,4.4,50.2,v1,0.67,88.6,6599.0,796.0,0.647,5.2,0.14,812.0,31.3,0.32,1.07,81.1,7.12,0.283,0.368,0.65,9.06,0.33,v2,61.5,0.63,59.9,59.2,0.47,61644.0,6.58,0.715,v1,0
3.86,50184.0,51.0,1.86,53470.0,0.498,78.1,71.0,4.66,6.3,51.4,v2,0.691,52.5,4924.0,788.0,0.61,3.48,0.37,799.0,29.9,0.42,3.68,80.0,7.01,0.157,0.62,0.91,9.36,0.46,v2,62.1,0.43,61.9,68.7,0.58,82795.0,6.58,0.826,v2,0
3.71,56427.0,37.3,1.51,21019.0,0.315,71.3,93.0,4.3,9.4,52.7,v2,0.863,97.3,6034.0,761.0,0.239,6.35,0.15,610.0,25.5,0.46,0.45,68.1,7.38,0.111,0.585,0.53,9.1,0.58,v2,58.3,0.39,55.4,72.7,0.31,43735.0,6.58,0.748,v3,0
3.67,53651.0,40.0,2.08,51669.0,0.316,74.4,57.0,4.36,8.9,52.6,v2,0.626,76.9,7011.0,756.0,0.647,5.97,0.47,595.0,27.9,0.27,0.4,83.6,8.71,0.629,0.526,0.43,9.12,0.32,v1,50.1,0.43,20.7,62.8,0.53,36377.0,6.55,0.772,v2,0
3.62,52161.0,31.6,1.83,31493.0,0.238,75.7,84.0,4.66,9.2,52.9,v2,0.864,74.4,7269.0,804.0,0.643,3.77,0.33,677.0,26.3,0.46,0.89,79.3,7.89,0.21,0.415,0.65,9.32,0.27,v1,59.5,0.53,59.5,71.9,0.64,87259.0,6.59,0.769,v3,1
3.87,46555.0,40.0,2.57,93243.0,0.168,73.0,67.0,4.6,8.9,55.5,v1,0.679,85.7,6122.0,767.0,0.25,6.16,0.72,811.0,27.9,0.45,0.69,83.7,6.92,0.343,0.604,0.88,9.84,0.3,v1,59.3,0.53,59.5,70.3,0.89,49565.0,7.92,0.755,v2,1
2.6,54507.0,20.7,1.83,43662.0,0.495,79.0,66.0,4.65,9.4,52.9,v2,0.669,96.8,7017.0,743.0,0.335,4.27,0.46,683.0,32.0,0.2,2.51,83.7,6.8,0.602,0.345,0.61,9.05,0.52,v1,60.0,0.57,80.5,57.3,0.27,17899.0,7.6,0.76,v2,1
3.78,53332.0,39.6,3.21,51715.0,0.165,71.6,88.0,4.58,7.8,50.2,v2,0.607,85.1,5580.0,767.0,0.613,4.4,0.15,602.0,34.2,0.46,3.26,66.2,6.95,0.329,0.607,0.96,9.12,0.44,v1,53.1,0.45,52.5,59.2,0.76,16516.0,6.95,0.734,v3,0
3.82,54288.0,40.6,1.22,60256.0,0.154,77.4,67.0,4.59,6.7,51.0,v1,0.523,77.3,5668.0,805.0,0.478,6.3,0.54,815.0,25.0,0.2,2.91,66.3,6.69,0.754,0.388,0.71,9.12,0.34,v1,61.4,0.57,62.2,62.3,0.21,26582.0,7.52,0.738,v2,0
3.5,54665.0,51.3,2.82,58976.0,0.172,77.0,94.0,4.67,9.4,52.5,v1,0.691,76.5,4909.0,761.0,0.698,3.96,0.14,688.0,29.1,0.19,1.64,83.9,7.81,0.79,0.473,0.98,9.04,0.25,v1,48.4,0.6,22.4,57.5,0.51,56370.0,6.49,0.841,v3,1
3.57,54016.0,38.0,0.91,59258.0,0.226,73.2,70.0,4.52,9.3,52.4,v1,0.635,80.3,7145.0,741.0,0.528,3.34,0.38,302.0,24.0,0.15,3.19,71.9,6.9,0.745,0.347,0.92,9.53,0.42,v1,60.0,0.42,53.3,60.6,0.23,22519.0,7.69,0.686,v1,1
3.52,55146.0,51.4,1.84,39977.0,0.167,75.7,79.0,4.62,3.5,52.7,v2,0.689,98.7,4472.0,796.0,0.57,3.98,0.15,711.0,27.7,0.47,4.13,66.8,7.23,0.155,0.553,0.41,9.04,0.23,v1,61.9,0.44,18.6,71.0,0.87,19617.0,7.44,0.836,v1,0
3.54,54962.0,47.0,2.34,22640.0,0.145,75.5,87.0,4.6,6.8,51.5,v2,0.612,97.3,6204.0,762.0,0.472,6.03,0.6,531.0,33.9,0.21,1.2,73.9,7.04,0.129,0.469,0.5,9.74,0.25,v1,58.6,0.6,60.1,63.8,0.83,26883.0,6.99,0.724,v3,0
